"Time","LSE-01","LSE-02","LSE-03","LSE-04","LSE-05","LSE-06","LSE-07","LSE-08","LSE-09","LSE-10","LSE-11","LSE-12","LSE-13","LSE-14","LSE-15","LSE-16","LSE-17","LSE-18","LSE-19","LSE-20","LSE-21","LSE-22","LSE-23","LSE-24","LSE-25","LSE-26","LSE-27","LSE-28","LSE-29","LSE-30"
2022-05-24 05:57:27,,,4.26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 05:57:45,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,,,,
2022-05-24 05:58:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.61,4.61
2022-05-24 05:58:43,,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 05:59:26,,,,,,,,,,,,,,,,,4.23,,,,,,,,,,,,,
2022-05-24 05:59:31,,,,,,,,,,,,,,2.82,,,,,,,,,,,,,,,,
2022-05-24 05:59:59,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:01:18,,,,,,,,,,,,,,,,,,,,,,,,,,3.41,,,,
2022-05-24 06:01:34,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,
2022-05-24 06:01:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,,
2022-05-24 06:02:31,,,,,,,,,3.98,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:02:58,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,
2022-05-24 06:03:04,,,,,,3.15,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:03:15,,,,,,,,,,,,,,,,,,,3.99,,,,,,,,,,,
2022-05-24 06:05:03,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:05:38,,,,,,,,,,,,,,,2.80,,,,,,,,,,,,,,,
2022-05-24 06:07:20,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:07:29,4.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:07:53,,,,,,,,,,,,,,,,3.36,,,,,,,,,,,,,,
2022-05-24 06:07:59,,,,,,,,3.43,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:08:11,,,,,,,,,,,,,3.48,,,,,,,,,,,,,,,,,
2022-05-24 06:09:06,,,,,,,,,,,,,,,,,,,,4.14,,,,,,,,,,
2022-05-24 06:09:12,,,,,,,,,,,,,,,,,,,,,,,,,,,4.53,,,
2022-05-24 06:13:13,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,,,
2022-05-24 06:13:33,,,,,,,,,,,,,,,,,,,,,,,3.55,,,,,,,
2022-05-24 06:13:52,,,,,,,,,,,,,,,,,,,,,,,,,3.73,,,,,
2022-05-24 06:16:05,,,,,,,,,,,,,,,,,,,,,3.16,,,,,,,,,
2022-05-24 06:16:32,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,,,,
2022-05-24 06:16:39,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:17:27,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:17:45,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,,,,
2022-05-24 06:18:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.60,4.60
2022-05-24 06:18:43,,3.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:19:26,,,,,,,,,,,,,,,,,4.22,,,,,,,,,,,,,
2022-05-24 06:19:31,,,,,,,,,,,,,,2.81,,,,,,,,,,,,,,,,
2022-05-24 06:19:59,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:21:18,,,,,,,,,,,,,,,,,,,,,,,,,,3.39,,,,
2022-05-24 06:21:34,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,
2022-05-24 06:21:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,,
2022-05-24 06:22:31,,,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:22:58,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,
2022-05-24 06:23:04,,,,,,3.14,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:23:15,,,,,,,,,,,,,,,,,,,3.98,,,,,,,,,,,
2022-05-24 06:25:03,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:25:37,,,,,,,,,,,,,,,2.77,,,,,,,,,,,,,,,
2022-05-24 06:27:20,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:27:29,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:27:53,,,,,,,,,,,,,,,,3.36,,,,,,,,,,,,,,
2022-05-24 06:27:59,,,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:28:11,,,,,,,,,,,,,3.47,,,,,,,,,,,,,,,,,
2022-05-24 06:29:06,,,,,,,,,,,,,,,,,,,,4.14,,,,,,,,,,
2022-05-24 06:29:11,,,,,,,,,,,,,,,,,,,,,,,,,,,4.52,,,
2022-05-24 06:33:13,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,,,
2022-05-24 06:33:53,,,,,,,,,,,,,,,,,,,,,,,,,3.72,,,,,
2022-05-24 06:36:05,,,,,,,,,,,,,,,,,,,,,3.16,,,,,,,,,
2022-05-24 06:36:32,,,,,,,,,,,,,,,,,,,,,,,,3.84,,,,,,
2022-05-24 06:36:39,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:37:27,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:37:45,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,,,,
2022-05-24 06:38:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.59,4.59
2022-05-24 06:38:43,,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:39:26,,,,,,,,,,,,,,,,,4.22,,,,,,,,,,,,,
2022-05-24 06:39:31,,,,,,,,,,,,,,2.81,,,,,,,,,,,,,,,,
2022-05-24 06:39:59,,,,,4.57,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:41:18,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,,,,
2022-05-24 06:41:34,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,
2022-05-24 06:41:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,
2022-05-24 06:42:31,,,,,,,,,3.97,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:42:58,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,
2022-05-24 06:43:04,,,,,,3.12,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:43:15,,,,,,,,,,,,,,,,,,,3.97,,,,,,,,,,,
2022-05-24 06:45:03,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:45:38,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,
2022-05-24 06:47:20,,,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:47:29,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:47:53,,,,,,,,,,,,,,,,3.36,,,,,,,,,,,,,,
2022-05-24 06:47:59,,,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:48:11,,,,,,,,,,,,,3.47,,,,,,,,,,,,,,,,,
2022-05-24 06:49:06,,,,,,,,,,,,,,,,,,,,4.14,,,,,,,,,,
2022-05-24 06:49:12,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50,,,
2022-05-24 06:53:13,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,,,
2022-05-24 06:53:32,,,,,,,,,,,,,,,,,,,,,,,3.52,,,,,,,
2022-05-24 06:56:05,,,,,,,,,,,,,,,,,,,,,3.15,,,,,,,,,
2022-05-24 06:56:39,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:57:27,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:58:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,4.58
2022-05-24 06:58:43,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 06:59:31,,,,,,,,,,,,,,2.81,,,,,,,,,,,,,,,,
2022-05-24 06:59:59,,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:01:18,,,,,,,,,,,,,,,,,,,,,,,,,,3.38,,,,
2022-05-24 07:01:34,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,
2022-05-24 07:01:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,
2022-05-24 07:02:31,,,,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:02:58,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,
2022-05-24 07:03:03,,,,,,3.11,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:03:15,,,,,,,,,,,,,,,,,,,3.98,,,,,,,,,,,
2022-05-24 07:05:03,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:05:37,,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,
2022-05-24 07:07:19,,,,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:07:29,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:07:53,,,,,,,,,,,,,,,,3.36,,,,,,,,,,,,,,
2022-05-24 07:07:59,,,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:08:11,,,,,,,,,,,,,3.47,,,,,,,,,,,,,,,,,
2022-05-24 07:09:06,,,,,,,,,,,,,,,,,,,,4.13,,,,,,,,,,
2022-05-24 07:09:11,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51,,,
2022-05-24 07:13:13,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,,,
2022-05-24 07:13:32,,,,,,,,,,,,,,,,,,,,,,,3.52,,,,,,,
2022-05-24 07:13:53,,,,,,,,,,,,,,,,,,,,,,,,,3.71,,,,,
2022-05-24 07:16:05,,,,,,,,,,,,,,,,,,,,,3.15,,,,,,,,,
2022-05-24 07:16:32,,,,,,,,,,,,,,,,,,,,,,,,3.83,,,,,,
2022-05-24 07:16:39,,,,,,,,,,2.63,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:17:27,,,4.25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:17:45,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,,,,
2022-05-24 07:18:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,4.58
2022-05-24 07:18:43,,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:19:26,,,,,,,,,,,,,,,,,4.21,,,,,,,,,,,,,
2022-05-24 07:19:59,,,,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:21:18,,,,,,,,,,,,,,,,,,,,,,,,,,3.37,,,,
2022-05-24 07:21:34,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,
2022-05-24 07:21:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.86,,
2022-05-24 07:22:31,,,,,,,,,3.96,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:22:58,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,
2022-05-24 07:23:03,,,,,,3.10,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:23:15,,,,,,,,,,,,,,,,,,,3.97,,,,,,,,,,,
2022-05-24 07:25:03,,,,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:25:38,,,,,,,,,,,,,,,2.74,,,,,,,,,,,,,,,
2022-05-24 07:27:20,,,,,,,4.53,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:27:53,,,,,,,,,,,,,,,,3.35,,,,,,,,,,,,,,
2022-05-24 07:27:59,,,,,,,,3.41,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:28:11,,,,,,,,,,,,,3.46,,,,,,,,,,,,,,,,,
2022-05-24 07:29:06,,,,,,,,,,,,,,,,,,,,4.13,,,,,,,,,,
2022-05-24 07:29:11,,,,,,,,,,,,,,,,,,,,,,,,,,,4.50,,,
2022-05-24 07:33:13,,,,,,,,,,,,,,,,,,5.15,,,,,,,,,,,,
2022-05-24 07:33:32,,,,,,,,,,,,,,,,,,,,,,,3.51,,,,,,,
2022-05-24 07:33:53,,,,,,,,,,,,,,,,,,,,,,,,,3.70,,,,,
2022-05-24 07:36:05,,,,,,,,,,,,,,,,,,,,,3.13,,,,,,,,,
2022-05-24 07:36:32,,,,,,,,,,,,,,,,,,,,,,,,3.83,,,,,,
2022-05-24 07:36:39,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:37:27,,,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:37:45,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,,,,
2022-05-24 07:38:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.58,4.58
2022-05-24 07:38:43,,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:39:26,,,,,,,,,,,,,,,,,4.19,,,,,,,,,,,,,
2022-05-24 07:39:31,,,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,
2022-05-24 07:39:59,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:41:34,,,,,,,,,,,3.53,,,,,,,,,,,,,,,,,,,
2022-05-24 07:41:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,
2022-05-24 07:42:31,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:42:58,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,
2022-05-24 07:43:04,,,,,,3.09,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:43:15,,,,,,,,,,,,,,,,,,,3.96,,,,,,,,,,,
2022-05-24 07:45:03,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:45:38,,,,,,,,,,,,,,,2.72,,,,,,,,,,,,,,,
2022-05-24 07:47:20,,,,,,,4.54,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:47:29,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:47:53,,,,,,,,,,,,,,,,3.35,,,,,,,,,,,,,,
2022-05-24 07:47:59,,,,,,,,3.38,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:48:11,,,,,,,,,,,,,3.45,,,,,,,,,,,,,,,,,
2022-05-24 07:49:06,,,,,,,,,,,,,,,,,,,,4.12,,,,,,,,,,
2022-05-24 07:49:12,,,,,,,,,,,,,,,,,,,,,,,,,,,4.48,,,
2022-05-24 07:53:13,,,,,,,,,,,,,,,,,,5.16,,,,,,,,,,,,
2022-05-24 07:53:32,,,,,,,,,,,,,,,,,,,,,,,3.49,,,,,,,
2022-05-24 07:53:53,,,,,,,,,,,,,,,,,,,,,,,,,3.69,,,,,
2022-05-24 07:56:05,,,,,,,,,,,,,,,,,,,,,3.10,,,,,,,,,
2022-05-24 07:56:32,,,,,,,,,,,,,,,,,,,,,,,,3.83,,,,,,
2022-05-24 07:56:39,,,,,,,,,,2.62,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:57:27,,,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:57:45,,,,,,,,,,,,,,,,,,,,,,3.92,,,,,,,,
2022-05-24 07:58:22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.57,4.57
2022-05-24 07:58:43,,3.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 07:59:27,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,,,,
2022-05-24 07:59:31,,,,,,,,,,,,,,2.76,,,,,,,,,,,,,,,,
2022-05-24 07:59:59,,,,,4.55,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 08:01:18,,,,,,,,,,,,,,,,,,,,,,,,,,3.35,,,,
2022-05-24 08:01:34,,,,,,,,,,,3.52,,,,,,,,,,,,,,,,,,,
2022-05-24 08:01:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,
2022-05-24 08:02:31,,,,,,,,,3.94,,,,,,,,,,,,,,,,,,,,,
2022-05-24 08:02:58,,,,,,,,,,,,3.31,,,,,,,,,,,,,,,,,,
2022-05-24 08:03:04,,,,,,3.07,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 08:03:15,,,,,,,,,,,,,,,,,,,3.95,,,,,,,,,,,
2022-05-24 08:05:03,,,,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 08:05:37,,,,,,,,,,,,,,,2.69,,,,,,,,,,,,,,,
2022-05-24 08:07:20,,,,,,,4.51,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 08:07:28,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 08:07:53,,,,,,,,,,,,,,,,3.34,,,,,,,,,,,,,,
2022-05-24 08:07:59,,,,,,,,3.37,,,,,,,,,,,,,,,,,,,,,,
2022-05-24 08:08:10,,,,,,,,,,,,,3.44,,,,,,,,,,,,,,,,,
2022-05-24 08:09:06,,,,,,,,,,,,,,,,,,,,4.11,,,,,,,,,,
2022-05-24 08:09:12,,,,,,,,,,,,,,,,,,,,,,,,,,,4.47,,,

